2026-01-12 10:04:59 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ 使用動態配置管理
2026-01-14 11:57:35 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 11:57:36 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpqhd99rkd.wav
2026-01-14 11:57:36 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 11:57:36 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 11:57:36 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192434.wav
2026-01-14 11:57:40 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192434.wav): 404 Requested entity was not found.
2026-01-14 11:57:40 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 11:57:40 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpxhb2jg6d.wav
2026-01-14 11:57:40 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 11:57:40 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 11:57:40 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192542.wav
2026-01-14 11:57:42 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192542.wav): 404 Requested entity was not found.
2026-01-14 11:57:42 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 11:57:42 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpr4qtavb9.wav
2026-01-14 11:57:42 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 11:57:42 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 11:57:42 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192609.wav
2026-01-14 11:57:49 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192609.wav): 404 Requested entity was not found.
2026-01-14 11:57:49 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 11:57:49 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpw3ur35lw.wav
2026-01-14 11:57:49 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 11:57:49 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 11:57:49 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192724.wav
2026-01-14 11:58:02 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192724.wav): 400 Audio can be of a maximum of 60 seconds.
2026-01-14 11:58:02 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 11:58:02 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpc7hxtz74.wav
2026-01-14 11:58:02 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 11:58:02 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 11:58:02 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192930.wav
2026-01-14 11:58:05 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192930.wav): 404 Requested entity was not found.
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ 使用動態配置管理
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ Google STT 初始化成功
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    專案: dazzling-seat-315406
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    區域: us
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    端點: us-speech.googleapis.com
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    模型: chirp_3
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    語言: cmn-Hant-TW
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 |    自動轉檔: ✅ 啟用
2026-01-14 13:13:55 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:56 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpayumo0ap.wav
2026-01-14 13:13:56 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:56 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:56 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192236.wav
2026-01-14 13:13:56 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192236.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:56 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpi4t5e18m.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192400.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192400.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:57 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmp_xyp0sj8.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192434.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192434.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:57 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpafwaqjeo.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192542.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192542.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:57 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpkvl4udke.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192609.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192609.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:57 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpam3jb0nt.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192724.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192724.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:13:57 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmp6zjaes_2.wav
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:13:57 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192930.wav
2026-01-14 13:13:57 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192930.wav): 503 DNS resolution failed for us-speech.googleapis.com:443: C-ares status is not ARES_SUCCESS qtype=SRV name=_grpclb._tcp.us-speech.googleapis.com: Could not contact DNS servers
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ 使用動態配置管理
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ Google STT 初始化成功
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    專案: dazzling-seat-315406
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    區域: us
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    端點: us-speech.googleapis.com
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    模型: chirp_3
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    語言: cmn-Hant-TW
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 |    自動轉檔: ✅ 啟用
2026-01-14 13:18:08 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:08 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpduh07ujr.wav
2026-01-14 13:18:08 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:08 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:08 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192236.wav
2026-01-14 13:18:14 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192236.wav): 404 Requested entity was not found.
2026-01-14 13:18:14 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:14 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpfh2i7h38.wav
2026-01-14 13:18:14 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:14 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:14 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192400.wav
2026-01-14 13:18:16 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192400.wav): 404 Requested entity was not found.
2026-01-14 13:18:16 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:17 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpmw98lqbm.wav
2026-01-14 13:18:17 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:17 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:17 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192434.wav
2026-01-14 13:18:21 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192434.wav): 404 Requested entity was not found.
2026-01-14 13:18:21 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:21 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmply9u7wdt.wav
2026-01-14 13:18:21 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:21 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:21 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192542.wav
2026-01-14 13:18:23 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192542.wav): 404 Requested entity was not found.
2026-01-14 13:18:23 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:23 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmp4q2x4pdz.wav
2026-01-14 13:18:23 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:23 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:23 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192609.wav
2026-01-14 13:18:30 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192609.wav): 404 Requested entity was not found.
2026-01-14 13:18:30 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:30 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpwxbk5jtc.wav
2026-01-14 13:18:30 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:30 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:30 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192724.wav
2026-01-14 13:18:43 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192724.wav): 400 Audio can be of a maximum of 60 seconds.
2026-01-14 13:18:43 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:18:43 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpxm4_x4av.wav
2026-01-14 13:18:43 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:18:43 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:18:43 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192930.wav
2026-01-14 13:18:46 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192930.wav): 404 Requested entity was not found.
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ 使用動態配置管理
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ Google STT 初始化成功
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    專案: dazzling-seat-315406
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    區域: us-central1
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    端點: us-central1-speech.googleapis.com
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    模型: chirp_2
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    語言: cmn-Hant-TW
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 |    自動轉檔: ✅ 啟用
2026-01-14 13:29:26 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:29:26 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmptn1pn2fp.wav
2026-01-14 13:29:26 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:29:26 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:29:26 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192236.wav
2026-01-14 13:29:37 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192236.wav (信心度: 65.54%)
2026-01-14 13:29:37 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:29:37 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpbf1zqd25.wav
2026-01-14 13:29:37 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:29:37 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:29:37 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192400.wav
2026-01-14 13:29:42 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192400.wav (信心度: 69.36%)
2026-01-14 13:29:42 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:29:42 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmp7dbbwx81.wav
2026-01-14 13:29:42 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:29:42 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:29:42 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192434.wav
2026-01-14 13:29:50 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192434.wav (信心度: 69.90%)
2026-01-14 13:29:50 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:29:50 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpw7y1c75i.wav
2026-01-14 13:29:50 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:29:50 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:29:50 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192542.wav
2026-01-14 13:29:55 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192542.wav (信心度: 55.62%)
2026-01-14 13:29:55 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:29:55 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpgo0rsn8q.wav
2026-01-14 13:29:55 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:29:55 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:29:55 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192609.wav
2026-01-14 13:30:12 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192609.wav (信心度: 80.56%)
2026-01-14 13:30:12 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:30:12 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpu2bcqmcs.wav
2026-01-14 13:30:12 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:30:12 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:30:12 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192724.wav
2026-01-14 13:30:28 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192724.wav): 400 Audio can be of a maximum of 60 seconds.
2026-01-14 13:30:28 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:30:29 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmpp8e_aw7a.wav
2026-01-14 13:30:29 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us-central1/recognizers/_
2026-01-14 13:30:29 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:30:29 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192930.wav
2026-01-14 13:30:34 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 辨識成功: UltraLog06320251222192930.wav (信心度: 54.49%)
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ 使用動態配置管理
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 | ✅ Google STT 初始化成功
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    專案: dazzling-seat-315406
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    區域: us
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    端點: us-speech.googleapis.com
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    模型: chirp_2
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    語言: cmn-Hant-TW
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 |    自動轉檔: ✅ 啟用
2026-01-14 13:47:31 | [32mINFO[0m | GoogleSTTModel | info:113 | 🔄 音訊需要轉換: 格式不相容
2026-01-14 13:47:31 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 音訊已轉換: /var/folders/xr/rhd4f0dx3jv9x87lk6p19_h40000gn/T/tmp8zl_xh87.wav
2026-01-14 13:47:31 | DEBUG    | GoogleSTTModel | debug:109 | Recognizer 路徑: projects/dazzling-seat-315406/locations/us/recognizers/_
2026-01-14 13:47:31 | DEBUG    | GoogleSTTModel | debug:109 | ✅ 載入 120 個詞彙提示
2026-01-14 13:47:31 | DEBUG    | GoogleSTTModel | debug:109 | 發送辨識請求: UltraLog06320251222192236.wav
2026-01-14 13:47:36 | [31mERROR[0m | GoogleSTTModel | error:121 | ❌ 辨識失敗 (UltraLog06320251222192236.wav): 400 The model "chirp_2" does not exist in the location named "us"..
2026-01-14 13:47:36 | [33mWARNING[0m | GoogleSTTModel | warning:117 | ⚠️ 當前區域 'us' 失敗，嘗試回退區域...
